DimDateId,PersianInt,PersianStr,persianYear,persianMonth,persianMonthName,persianDay,PersianDayName,PersianDayOfWeek,persianDayOfMonth,persianWeekOfYear,persianSeasonOfYear,persianSeasonName,PersianMonthDay,PersianFullName,GregorianYearInt,GregorianStr,GregorianStrDash,GregorianMonth,GregorianMonthName,GregorianDayOfMonth,GregorianMonthDay,GregorianYearMonth,GregorianDayOfWeekName,HalfOFYearName,HalfOFYear,IsHoliday,DecadeName,Decade,HalfMoonName
3348,13961016,1396/10/16,1396,10,دی,292,شنبه,1,16,43,4,سه ماهه چهارم,10,شنبه 16 دی 1396,201801,2018-01-06 00:00:00.000,2018-01-06,1,January,6,106,201801,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3349,13961017,1396/10/17,1396,10,دی,293,یکشنبه,2,17,43,4,سه ماهه چهارم,10,یکشنبه 17 دی 1396,201801,2018-01-07 00:00:00.000,2018-01-07,1,January,7,107,201801,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3350,13961018,1396/10/18,1396,10,دی,294,دوشنبه,3,18,43,4,سه ماهه چهارم,10,دوشنبه 18 دی 1396,201801,2018-01-08 00:00:00.000,2018-01-08,1,January,8,108,201801,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3351,13961019,1396/10/19,1396,10,دی,295,سه شنبه,4,19,43,4,سه ماهه چهارم,10,سه شنبه 19 دی 1396,201801,2018-01-09 00:00:00.000,2018-01-09,1,January,9,109,201801,Tuesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3352,13961020,1396/10/20,1396,10,دی,296,چهارشنبه,5,20,43,4,سه ماهه چهارم,10,چهارشنبه 20 دی 1396,201801,2018-01-10 00:00:00.000,2018-01-10,1,January,10,110,201801,Wednesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3353,13961021,1396/10/21,1396,10,دی,297,پنج شنبه,6,21,43,4,سه ماهه چهارم,10,پنج شنبه 21 دی 1396,201801,2018-01-11 00:00:00.000,2018-01-11,1,January,11,111,201801,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3354,13961022,1396/10/22,1396,10,دی,298,جمعه,7,22,43,4,سه ماهه چهارم,10,جمعه 22 دی 1396,201801,2018-01-12 00:00:00.000,2018-01-12,1,January,12,112,201801,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
3355,13961023,1396/10/23,1396,10,دی,299,شنبه,1,23,44,4,سه ماهه چهارم,10,شنبه 23 دی 1396,201801,2018-01-13 00:00:00.000,2018-01-13,1,January,13,113,201801,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3356,13961024,1396/10/24,1396,10,دی,300,یکشنبه,2,24,44,4,سه ماهه چهارم,10,یکشنبه 24 دی 1396,201801,2018-01-14 00:00:00.000,2018-01-14,1,January,14,114,201801,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3357,13961025,1396/10/25,1396,10,دی,301,دوشنبه,3,25,44,4,سه ماهه چهارم,10,دوشنبه 25 دی 1396,201801,2018-01-15 00:00:00.000,2018-01-15,1,January,15,115,201801,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3358,13961026,1396/10/26,1396,10,دی,302,سه شنبه,4,26,44,4,سه ماهه چهارم,10,سه شنبه 26 دی 1396,201801,2018-01-16 00:00:00.000,2018-01-16,1,January,16,116,201801,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3359,13961027,1396/10/27,1396,10,دی,303,چهارشنبه,5,27,44,4,سه ماهه چهارم,10,چهارشنبه 27 دی 1396,201801,2018-01-17 00:00:00.000,2018-01-17,1,January,17,117,201801,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3360,13961028,1396/10/28,1396,10,دی,304,پنج شنبه,6,28,44,4,سه ماهه چهارم,10,پنج شنبه 28 دی 1396,201801,2018-01-18 00:00:00.000,2018-01-18,1,January,18,118,201801,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3361,13961029,1396/10/29,1396,10,دی,305,جمعه,7,29,44,4,سه ماهه چهارم,10,جمعه 29 دی 1396,201801,2018-01-19 00:00:00.000,2018-01-19,1,January,19,119,201801,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
3362,13961030,1396/10/30,1396,10,دی,306,شنبه,1,30,45,4,سه ماهه چهارم,10,شنبه 30 دی 1396,201801,2018-01-20 00:00:00.000,2018-01-20,1,January,20,120,201801,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3363,13961101,1396/11/01,1396,11,بهمن,307,یکشنبه,2,1,45,4,سه ماهه چهارم,11,یکشنبه 1 بهمن 1396,201801,2018-01-21 00:00:00.000,2018-01-21,1,January,21,121,201801,Sunday,نيمسال دوم,2,NULL,دهه اول,461,نیمه اول ماه
3364,13961102,1396/11/02,1396,11,بهمن,308,دوشنبه,3,2,45,4,سه ماهه چهارم,11,دوشنبه 2 بهمن 1396,201801,2018-01-22 00:00:00.000,2018-01-22,1,January,22,122,201801,Monday,نيمسال دوم,2,NULL,دهه اول,462,نیمه اول ماه
3365,13961103,1396/11/03,1396,11,بهمن,309,سه شنبه,4,3,45,4,سه ماهه چهارم,11,سه شنبه 3 بهمن 1396,201801,2018-01-23 00:00:00.000,2018-01-23,1,January,23,123,201801,Tuesday,نيمسال دوم,2,NULL,دهه اول,463,نیمه اول ماه
3366,13961104,1396/11/04,1396,11,بهمن,310,چهارشنبه,5,4,45,4,سه ماهه چهارم,11,چهارشنبه 4 بهمن 1396,201801,2018-01-24 00:00:00.000,2018-01-24,1,January,24,124,201801,Wednesday,نيمسال دوم,2,NULL,دهه اول,464,نیمه اول ماه
3367,13961105,1396/11/05,1396,11,بهمن,311,پنج شنبه,6,5,45,4,سه ماهه چهارم,11,پنج شنبه 5 بهمن 1396,201801,2018-01-25 00:00:00.000,2018-01-25,1,January,25,125,201801,Thursday,نيمسال دوم,2,NULL,دهه اول,465,نیمه اول ماه
3368,13961106,1396/11/06,1396,11,بهمن,312,جمعه,7,6,45,4,سه ماهه چهارم,11,جمعه 6 بهمن 1396,201801,2018-01-26 00:00:00.000,2018-01-26,1,January,26,126,201801,Friday,نيمسال دوم,2,True,دهه اول,466,نیمه اول ماه
3369,13961107,1396/11/07,1396,11,بهمن,313,شنبه,1,7,46,4,سه ماهه چهارم,11,شنبه 7 بهمن 1396,201801,2018-01-27 00:00:00.000,2018-01-27,1,January,27,127,201801,Saturday,نيمسال دوم,2,NULL,دهه اول,467,نیمه اول ماه
3370,13961108,1396/11/08,1396,11,بهمن,314,یکشنبه,2,8,46,4,سه ماهه چهارم,11,یکشنبه 8 بهمن 1396,201801,2018-01-28 00:00:00.000,2018-01-28,1,January,28,128,201801,Sunday,نيمسال دوم,2,NULL,دهه اول,468,نیمه اول ماه
3371,13961109,1396/11/09,1396,11,بهمن,315,دوشنبه,3,9,46,4,سه ماهه چهارم,11,دوشنبه 9 بهمن 1396,201801,2018-01-29 00:00:00.000,2018-01-29,1,January,29,129,201801,Monday,نيمسال دوم,2,NULL,دهه اول,469,نیمه اول ماه
3372,13961110,1396/11/10,1396,11,بهمن,316,سه شنبه,4,10,46,4,سه ماهه چهارم,11,سه شنبه 10 بهمن 1396,201801,2018-01-30 00:00:00.000,2018-01-30,1,January,30,130,201801,Tuesday,نيمسال دوم,2,NULL,دهه اول,470,نیمه اول ماه
3373,13961111,1396/11/11,1396,11,بهمن,317,چهارشنبه,5,11,46,4,سه ماهه چهارم,11,چهارشنبه 11 بهمن 1396,201801,2018-01-31 00:00:00.000,2018-01-31,1,January,31,131,201801,Wednesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3374,13961112,1396/11/12,1396,11,بهمن,318,پنج شنبه,6,12,46,4,سه ماهه چهارم,11,پنج شنبه 12 بهمن 1396,201802,2018-02-01 00:00:00.000,2018-02-01,2,February,1,201,201802,Thursday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3375,13961113,1396/11/13,1396,11,بهمن,319,جمعه,7,13,46,4,سه ماهه چهارم,11,جمعه 13 بهمن 1396,201802,2018-02-02 00:00:00.000,2018-02-02,2,February,2,202,201802,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه اول ماه
3376,13961114,1396/11/14,1396,11,بهمن,320,شنبه,1,14,47,4,سه ماهه چهارم,11,شنبه 14 بهمن 1396,201802,2018-02-03 00:00:00.000,2018-02-03,2,February,3,203,201802,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3377,13961115,1396/11/15,1396,11,بهمن,321,یکشنبه,2,15,47,4,سه ماهه چهارم,11,یکشنبه 15 بهمن 1396,201802,2018-02-04 00:00:00.000,2018-02-04,2,February,4,204,201802,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3378,13961116,1396/11/16,1396,11,بهمن,322,دوشنبه,3,16,47,4,سه ماهه چهارم,11,دوشنبه 16 بهمن 1396,201802,2018-02-05 00:00:00.000,2018-02-05,2,February,5,205,201802,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3379,13961117,1396/11/17,1396,11,بهمن,323,سه شنبه,4,17,47,4,سه ماهه چهارم,11,سه شنبه 17 بهمن 1396,201802,2018-02-06 00:00:00.000,2018-02-06,2,February,6,206,201802,Tuesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3380,13961118,1396/11/18,1396,11,بهمن,324,چهارشنبه,5,18,47,4,سه ماهه چهارم,11,چهارشنبه 18 بهمن 1396,201802,2018-02-07 00:00:00.000,2018-02-07,2,February,7,207,201802,Wednesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3381,13961119,1396/11/19,1396,11,بهمن,325,پنج شنبه,6,19,47,4,سه ماهه چهارم,11,پنج شنبه 19 بهمن 1396,201802,2018-02-08 00:00:00.000,2018-02-08,2,February,8,208,201802,Thursday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3382,13961120,1396/11/20,1396,11,بهمن,326,جمعه,7,20,47,4,سه ماهه چهارم,11,جمعه 20 بهمن 1396,201802,2018-02-09 00:00:00.000,2018-02-09,2,February,9,209,201802,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه دوم ماه
3383,13961121,1396/11/21,1396,11,بهمن,327,شنبه,1,21,48,4,سه ماهه چهارم,11,شنبه 21 بهمن 1396,201802,2018-02-10 00:00:00.000,2018-02-10,2,February,10,210,201802,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3384,13961122,1396/11/22,1396,11,بهمن,328,یکشنبه,2,22,48,4,سه ماهه چهارم,11,یکشنبه 22 بهمن 1396,201802,2018-02-11 00:00:00.000,2018-02-11,2,February,11,211,201802,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3385,13961123,1396/11/23,1396,11,بهمن,329,دوشنبه,3,23,48,4,سه ماهه چهارم,11,دوشنبه 23 بهمن 1396,201802,2018-02-12 00:00:00.000,2018-02-12,2,February,12,212,201802,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3386,13961124,1396/11/24,1396,11,بهمن,330,سه شنبه,4,24,48,4,سه ماهه چهارم,11,سه شنبه 24 بهمن 1396,201802,2018-02-13 00:00:00.000,2018-02-13,2,February,13,213,201802,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3387,13961125,1396/11/25,1396,11,بهمن,331,چهارشنبه,5,25,48,4,سه ماهه چهارم,11,چهارشنبه 25 بهمن 1396,201802,2018-02-14 00:00:00.000,2018-02-14,2,February,14,214,201802,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3388,13961126,1396/11/26,1396,11,بهمن,332,پنج شنبه,6,26,48,4,سه ماهه چهارم,11,پنج شنبه 26 بهمن 1396,201802,2018-02-15 00:00:00.000,2018-02-15,2,February,15,215,201802,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3389,13961127,1396/11/27,1396,11,بهمن,333,جمعه,7,27,48,4,سه ماهه چهارم,11,جمعه 27 بهمن 1396,201802,2018-02-16 00:00:00.000,2018-02-16,2,February,16,216,201802,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
3390,13961128,1396/11/28,1396,11,بهمن,334,شنبه,1,28,49,4,سه ماهه چهارم,11,شنبه 28 بهمن 1396,201802,2018-02-17 00:00:00.000,2018-02-17,2,February,17,217,201802,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3391,13961129,1396/11/29,1396,11,بهمن,335,یکشنبه,2,29,49,4,سه ماهه چهارم,11,یکشنبه 29 بهمن 1396,201802,2018-02-18 00:00:00.000,2018-02-18,2,February,18,218,201802,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3392,13961130,1396/11/30,1396,11,بهمن,336,دوشنبه,3,30,49,4,سه ماهه چهارم,11,دوشنبه 30 بهمن 1396,201802,2018-02-19 00:00:00.000,2018-02-19,2,February,19,219,201802,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3393,13961201,1396/12/01,1396,12,اسفند,337,سه شنبه,4,1,49,4,سه ماهه چهارم,12,سه شنبه 1 اسفند 1396,201802,2018-02-20 00:00:00.000,2018-02-20,2,February,20,220,201802,Tuesday,نيمسال دوم,2,NULL,دهه اول,471,نیمه اول ماه
3394,13961202,1396/12/02,1396,12,اسفند,338,چهارشنبه,5,2,49,4,سه ماهه چهارم,12,چهارشنبه 2 اسفند 1396,201802,2018-02-21 00:00:00.000,2018-02-21,2,February,21,221,201802,Wednesday,نيمسال دوم,2,NULL,دهه اول,472,نیمه اول ماه
3395,13961203,1396/12/03,1396,12,اسفند,339,پنج شنبه,6,3,49,4,سه ماهه چهارم,12,پنج شنبه 3 اسفند 1396,201802,2018-02-22 00:00:00.000,2018-02-22,2,February,22,222,201802,Thursday,نيمسال دوم,2,NULL,دهه اول,473,نیمه اول ماه
3396,13961204,1396/12/04,1396,12,اسفند,340,جمعه,7,4,49,4,سه ماهه چهارم,12,جمعه 4 اسفند 1396,201802,2018-02-23 00:00:00.000,2018-02-23,2,February,23,223,201802,Friday,نيمسال دوم,2,True,دهه اول,474,نیمه اول ماه
3397,13961205,1396/12/05,1396,12,اسفند,341,شنبه,1,5,50,4,سه ماهه چهارم,12,شنبه 5 اسفند 1396,201802,2018-02-24 00:00:00.000,2018-02-24,2,February,24,224,201802,Saturday,نيمسال دوم,2,NULL,دهه اول,475,نیمه اول ماه
3398,13961206,1396/12/06,1396,12,اسفند,342,یکشنبه,2,6,50,4,سه ماهه چهارم,12,یکشنبه 6 اسفند 1396,201802,2018-02-25 00:00:00.000,2018-02-25,2,February,25,225,201802,Sunday,نيمسال دوم,2,NULL,دهه اول,476,نیمه اول ماه
3399,13961207,1396/12/07,1396,12,اسفند,343,دوشنبه,3,7,50,4,سه ماهه چهارم,12,دوشنبه 7 اسفند 1396,201802,2018-02-26 00:00:00.000,2018-02-26,2,February,26,226,201802,Monday,نيمسال دوم,2,NULL,دهه اول,477,نیمه اول ماه
3400,13961208,1396/12/08,1396,12,اسفند,344,سه شنبه,4,8,50,4,سه ماهه چهارم,12,سه شنبه 8 اسفند 1396,201802,2018-02-27 00:00:00.000,2018-02-27,2,February,27,227,201802,Tuesday,نيمسال دوم,2,NULL,دهه اول,478,نیمه اول ماه
3401,13961209,1396/12/09,1396,12,اسفند,345,چهارشنبه,5,9,50,4,سه ماهه چهارم,12,چهارشنبه 9 اسفند 1396,201802,2018-02-28 00:00:00.000,2018-02-28,2,February,28,228,201802,Wednesday,نيمسال دوم,2,NULL,دهه اول,479,نیمه اول ماه
3402,13961210,1396/12/10,1396,12,اسفند,346,پنج شنبه,6,10,50,4,سه ماهه چهارم,12,پنج شنبه 10 اسفند 1396,201803,2018-03-01 00:00:00.000,2018-03-01,3,March,1,301,201803,Thursday,نيمسال دوم,2,NULL,دهه اول,480,نیمه اول ماه
3403,13961211,1396/12/11,1396,12,اسفند,347,جمعه,7,11,50,4,سه ماهه چهارم,12,جمعه 11 اسفند 1396,201803,2018-03-02 00:00:00.000,2018-03-02,3,March,2,302,201803,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه اول ماه
3404,13961212,1396/12/12,1396,12,اسفند,348,شنبه,1,12,51,4,سه ماهه چهارم,12,شنبه 12 اسفند 1396,201803,2018-03-03 00:00:00.000,2018-03-03,3,March,3,303,201803,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3405,13961213,1396/12/13,1396,12,اسفند,349,یکشنبه,2,13,51,4,سه ماهه چهارم,12,یکشنبه 13 اسفند 1396,201803,2018-03-04 00:00:00.000,2018-03-04,3,March,4,304,201803,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3406,13961214,1396/12/14,1396,12,اسفند,350,دوشنبه,3,14,51,4,سه ماهه چهارم,12,دوشنبه 14 اسفند 1396,201803,2018-03-05 00:00:00.000,2018-03-05,3,March,5,305,201803,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3407,13961215,1396/12/15,1396,12,اسفند,351,سه شنبه,4,15,51,4,سه ماهه چهارم,12,سه شنبه 15 اسفند 1396,201803,2018-03-06 00:00:00.000,2018-03-06,3,March,6,306,201803,Tuesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
3408,13961216,1396/12/16,1396,12,اسفند,352,چهارشنبه,5,16,51,4,سه ماهه چهارم,12,چهارشنبه 16 اسفند 1396,201803,2018-03-07 00:00:00.000,2018-03-07,3,March,7,307,201803,Wednesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3409,13961217,1396/12/17,1396,12,اسفند,353,پنج شنبه,6,17,51,4,سه ماهه چهارم,12,پنج شنبه 17 اسفند 1396,201803,2018-03-08 00:00:00.000,2018-03-08,3,March,8,308,201803,Thursday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3410,13961218,1396/12/18,1396,12,اسفند,354,جمعه,7,18,51,4,سه ماهه چهارم,12,جمعه 18 اسفند 1396,201803,2018-03-09 00:00:00.000,2018-03-09,3,March,9,309,201803,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه دوم ماه
3411,13961219,1396/12/19,1396,12,اسفند,355,شنبه,1,19,52,4,سه ماهه چهارم,12,شنبه 19 اسفند 1396,201803,2018-03-10 00:00:00.000,2018-03-10,3,March,10,310,201803,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3412,13961220,1396/12/20,1396,12,اسفند,356,یکشنبه,2,20,52,4,سه ماهه چهارم,12,یکشنبه 20 اسفند 1396,201803,2018-03-11 00:00:00.000,2018-03-11,3,March,11,311,201803,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
3413,13961221,1396/12/21,1396,12,اسفند,357,دوشنبه,3,21,52,4,سه ماهه چهارم,12,دوشنبه 21 اسفند 1396,201803,2018-03-12 00:00:00.000,2018-03-12,3,March,12,312,201803,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3414,13961222,1396/12/22,1396,12,اسفند,358,سه شنبه,4,22,52,4,سه ماهه چهارم,12,سه شنبه 22 اسفند 1396,201803,2018-03-13 00:00:00.000,2018-03-13,3,March,13,313,201803,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3415,13961223,1396/12/23,1396,12,اسفند,359,چهارشنبه,5,23,52,4,سه ماهه چهارم,12,چهارشنبه 23 اسفند 1396,201803,2018-03-14 00:00:00.000,2018-03-14,3,March,14,314,201803,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3416,13961224,1396/12/24,1396,12,اسفند,360,پنج شنبه,6,24,52,4,سه ماهه چهارم,12,پنج شنبه 24 اسفند 1396,201803,2018-03-15 00:00:00.000,2018-03-15,3,March,15,315,201803,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3417,13961225,1396/12/25,1396,12,اسفند,361,جمعه,7,25,52,4,سه ماهه چهارم,12,جمعه 25 اسفند 1396,201803,2018-03-16 00:00:00.000,2018-03-16,3,March,16,316,201803,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
3418,13961226,1396/12/26,1396,12,اسفند,362,شنبه,1,26,53,4,سه ماهه چهارم,12,شنبه 26 اسفند 1396,201803,2018-03-17 00:00:00.000,2018-03-17,3,March,17,317,201803,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3419,13961227,1396/12/27,1396,12,اسفند,363,یکشنبه,2,27,53,4,سه ماهه چهارم,12,یکشنبه 27 اسفند 1396,201803,2018-03-18 00:00:00.000,2018-03-18,3,March,18,318,201803,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
3420,13961228,1396/12/28,1396,12,اسفند,364,دوشنبه,3,28,53,4,سه ماهه چهارم,12,دوشنبه 28 اسفند 1396,201803,2018-03-19 00:00:00.000,2018-03-19,3,March,19,319,201803,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
