Case_ID,Activity,Resource,ResourceGroup,Start_Timestamp,Complete_Timestamp,Requester,Part,Project,IsForce,RequestQuantity
OR-E000852,تایید سرپرست یا مدیر,Employee2468,داخلی,5/7/2019 9:39,5/9/2019 9:42,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,تایید سرپرست یا مدیر,Employee2884,داخلی,5/9/2019 9:42,5/9/2019 13:01,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,بررسی سفارش توسط انبار,Employee4412,داخلی,5/9/2019 13:01,5/13/2019 16:29,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,بررسی مدیر انبار,Employee816,داخلی,5/13/2019 16:29,5/18/2019 17:19,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,بررسی مدیر انبار,Employee1580,داخلی,5/18/2019 17:07,5/21/2019 12:57,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,تأیید معاون درخواست کننده  ,Employee3184,داخلی,5/18/2019 17:19,5/22/2019 19:15,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 19:15,5/23/2019 11:40,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/23/2019 11:40,5/23/2019 11:44,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,توزیع سفارش داخلی,Employee2484,داخلی,5/23/2019 11:44,5/27/2019 14:27,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:27,5/28/2019 11:42,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee3488,داخلی,5/28/2019 11:42,6/22/2019 0:00,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000852,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee3488,داخلی,5/28/2019 11:42,6/22/2019 9:43,Department-20200204,Part-2010023190,Project-100200198,0,800
OR-E000853,ارسال درخواست,Employee1780,داخلی,5/7/2019 9:52,5/7/2019 9:52,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,تایید سرپرست یا مدیر,Employee3304,داخلی,5/7/2019 9:52,5/8/2019 14:36,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,بررسی سفارش توسط انبار,Employee2760,داخلی,5/8/2019 14:36,5/9/2019 11:12,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,بررسی مدیر انبار,Employee816,داخلی,5/9/2019 11:12,5/9/2019 13:40,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/9/2019 13:40,5/9/2019 17:24,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/9/2019 17:24,5/11/2019 18:11,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,5/11/2019 18:11,5/11/2019 18:36,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/11/2019 18:36,5/11/2019 18:41,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,توزیع سفارش داخلی,Employee2484,داخلی,5/11/2019 18:41,5/22/2019 11:54,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/22/2019 11:54,5/22/2019 11:58,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,5/22/2019 11:58,5/22/2019 12:53,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000853,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,5/22/2019 11:58,5/22/2019 0:00,Department-20200178,Part-2010000382,Project-100200198,1,6
OR-E000854,ارسال درخواست,Employee1780,داخلی,5/7/2019 10:04,5/7/2019 10:05,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,تایید سرپرست یا مدیر,Employee3304,داخلی,5/7/2019 10:05,5/8/2019 14:36,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,بررسی سفارش توسط انبار,Employee2760,داخلی,5/8/2019 14:36,5/9/2019 11:14,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,بررسی مدیر انبار,Employee816,داخلی,5/9/2019 11:14,5/9/2019 13:40,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/9/2019 13:40,5/9/2019 17:25,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/9/2019 17:25,5/11/2019 18:12,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,5/11/2019 18:12,5/11/2019 18:37,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/11/2019 18:37,5/11/2019 18:41,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,توزیع سفارش داخلی,Employee2484,داخلی,5/11/2019 18:41,5/22/2019 11:09,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/22/2019 11:09,5/22/2019 12:16,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5764,داخلی,5/22/2019 12:16,5/25/2019 8:50,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5764,داخلی,5/22/2019 12:16,10/9/2019 10:25,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,5/25/2019 8:50,5/25/2019 19:08,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000854,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,5/25/2019 8:50,5/25/2019 0:00,Department-20200178,Part-2010004998,Project-100200198,1,2
OR-E000855,ارسال درخواست,Employee2200,داخلی,5/7/2019 10:52,5/7/2019 11:01,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,تایید سرپرست یا مدیر,Employee4456,داخلی,5/7/2019 11:01,5/7/2019 12:13,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,بررسی سفارش توسط انبار,Employee2760,داخلی,5/7/2019 12:13,5/8/2019 8:25,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,بررسی سفارش توسط انبار,Employee4412,داخلی,5/8/2019 8:25,5/8/2019 15:53,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,بررسی مدیر انبار,Employee816,داخلی,5/8/2019 15:53,5/9/2019 13:30,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/9/2019 13:30,5/9/2019 17:43,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/9/2019 17:43,5/11/2019 18:38,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,5/11/2019 18:38,5/11/2019 18:47,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/11/2019 18:47,5/11/2019 18:50,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,توزیع سفارش داخلی,Employee2484,داخلی,5/11/2019 18:50,5/22/2019 10:33,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/22/2019 10:33,5/22/2019 12:28,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/22/2019 12:28,6/9/2019 11:13,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/22/2019 12:28,6/9/2019 0:00,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000855,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/22/2019 13:16,6/9/2019 11:13,Department-20200118,Part-2010016088,Project-100200046,0,50
OR-E000857,ارسال درخواست,Employee2200,داخلی,5/7/2019 11:09,5/7/2019 11:16,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,تایید سرپرست یا مدیر,Employee4456,داخلی,5/7/2019 11:16,5/7/2019 12:12,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,بررسی سفارش توسط انبار,Employee2760,داخلی,5/7/2019 12:12,5/8/2019 8:25,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,بررسی سفارش توسط انبار,Employee4412,داخلی,5/8/2019 8:25,5/8/2019 15:52,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,بررسی مدیر انبار,Employee816,داخلی,5/8/2019 15:52,5/9/2019 13:30,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/9/2019 13:30,5/9/2019 17:41,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/9/2019 17:41,5/11/2019 18:22,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,5/11/2019 18:22,5/11/2019 18:40,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/11/2019 18:40,5/11/2019 18:41,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,توزیع سفارش داخلی,Employee2484,داخلی,5/11/2019 18:41,5/22/2019 10:33,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/22/2019 10:33,5/22/2019 12:28,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/22/2019 12:28,6/9/2019 0:00,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/22/2019 12:28,6/9/2019 11:16,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000857,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/22/2019 13:03,6/9/2019 11:16,Department-20200118,Part-2000000086,Project-100200046,0,20
OR-E000858,ارسال درخواست,Employee2200,داخلی,5/7/2019 11:22,5/7/2019 11:23,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,تایید سرپرست یا مدیر,Employee4456,داخلی,5/7/2019 11:23,5/7/2019 12:12,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی سفارش توسط انبار,Employee2760,داخلی,5/7/2019 12:12,5/8/2019 8:26,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی سفارش توسط انبار,Employee4412,داخلی,5/8/2019 8:26,5/8/2019 15:50,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی مدیر انبار,Employee816,داخلی,5/8/2019 15:50,5/9/2019 13:30,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/9/2019 13:30,5/9/2019 17:40,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,ارسال درخواست,Employee2200,داخلی,5/9/2019 17:40,5/12/2019 9:18,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,تایید سرپرست یا مدیر,Employee4456,داخلی,5/12/2019 9:18,5/12/2019 12:30,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی سفارش توسط انبار,Employee2760,داخلی,5/12/2019 12:30,5/12/2019 15:09,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی سفارش توسط انبار,Employee4412,داخلی,5/12/2019 15:09,5/13/2019 15:03,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی مدیر انبار,Employee816,داخلی,5/13/2019 15:03,5/18/2019 15:37,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/18/2019 15:37,5/19/2019 9:52,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/19/2019 9:52,5/19/2019 16:31,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,5/19/2019 16:31,5/19/2019 16:40,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/19/2019 16:40,5/19/2019 16:41,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,توزیع سفارش داخلی,Employee2484,داخلی,5/19/2019 16:41,5/22/2019 9:29,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/22/2019 9:29,5/22/2019 10:10,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee3488,داخلی,5/22/2019 10:10,6/26/2019 16:38,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000858,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee3488,داخلی,5/22/2019 10:10,6/26/2019 0:00,Department-20200118,Part-2000010602,Project-100200046,0,4
OR-E000860,ارسال درخواست,Employee2200,داخلی,5/7/2019 11:37,5/7/2019 11:57,Department-20200118,Part-2010001830,Project-100200046,0,2
OR-E000860,تایید سرپرست یا مدیر,Employee4456,داخلی,5/7/2019 11:57,5/7/2019 12:10,Department-20200118,Part-2010001830,Project-100200046,0,2
OR-E000860,بررسی سفارش توسط انبار,Employee2760,داخلی,5/7/2019 12:10,5/8/2019 8:27,Department-20200118,Part-2010001830,Project-100200046,0,2
OR-E000860,بررسی سفارش توسط انبار,Employee4412,داخلی,5/8/2019 8:27,5/12/2019 14:51,Department-20200118,Part-2010001830,Project-100200046,0,2
OR-E000860,ارسال درخواست,Employee2200,داخلی,5/12/2019 14:51,5/16/2019 8:44,Department-20200118,Part-2010001830,Project-100200046,0,2
OR-E000860,تایید سرپرست یا مدیر,Employee4456,داخلی,5/16/2019 8:44,5/16/2019 15:32,Department-20200118,Part-2010001830,Project-100200046,0,2
OR-E000860,بررسی سفارش توسط انبار,Employee4412,داخلی,5/16/2019 15:32,5/18/2019 11:51,Department-20200118,Part-2010001830,Project-100200046,0,2
